0,1,2,3,4,5,6,7,8,9,10,11
FE2E8683896B780AF2018DACE7AC45C9,Tuscaloosa (AL),US,35404,600 Harper Lee Drive,Hampton Inn Tuscaloosa University,D42DFE441768577A960365685B611F8E,Tuscaloosa,US,35404,600 Harper Lee Drive,Hampton Inn Tuscaloosa-University
E26A359DC0954EE59D2E0422B82E9EAC,Bowling Green (KY),US,42104,1919 Mel Browning Street,Baymont Inn & Suites Bowling Green,9EE4BD1AB217EA12A443DB6503F0CF55,Bowling Green,US,42104,1919 Mel Browning Street,Baymont Inn - Bowling Green
0D54F0B4871A8BED37D8E2E4A5450992,Orlando (FL),US,32701,644 Raymond Avenue,Hawthorn Suites by Wyndham Orlando Altamonte Springs,0FACBE25D0CCFC2FC59E6C3E8B634A70,Altamonte Springs,US,32701,644 Raymond Avenue,Hawthorn Suites by Wyndham - Altamonte Springs
E76194B59211CC4CC18374E1025EC92E,Orlando (FL),US,32830,1905 Hotel Plaza Boulevard,B Resort and Spa located in Disney Springs Resort Area,5FCF718A074921CCDFDB7826E689B4D9,Orlando,US,32830,1905 Hotel Plaza Boulevard,B Resort and Spa Located in Disney Springs Resort Area
0B8C4BF400AF8E616AE242DDC8F27B0D,Nashville (TN),US,37214,2521 Elm Hill Pike,Comfort Suites Airport Nashville,A0F9BC759FBE0CBC3FB2D046309EA67F,Nashville,US,37214,2521 Elm Hill Pike,Comfort Suites Airport Nashville
AFB1617E7DB30DE26EB9C845395CAC12,Norfolk (VA),US,23518,3343 N. Military Hwy.,Econo Lodge Airport,FF5C80B30E558862FE041CA6DC4BEF5F,Norfolk,US,23518,3343 North Military Highway,Econo Lodge Airport
9F44E956E3A2B7B5598C625FCC802C36,Danvers (MA),US,1923,50 Dayton St.,The North Shore Hotel,643568B8727F52FD1A0C87AA9D016C7C,Danvers,US,1923,50 Dayton Street,The North Shore Hotel
B1FA0B6B06066D871B835FC80F71B3D0,Los Angeles (CA),US,90212,9500 Wishire Boulevard,Beverly Wilshire A Four Seasons Hotel,D5C96295BE6ACC5C4A7BACF10367A4A4,Los Angeles,US,90212,9500 Wilshire Boulevard,"Beverly Wilshire, A Four Seasons Hotel"
053EB8B129223FF502B9C5C2E59B7D48,Oro Valley (AZ),US,85755,13355 N Hidden Springs Dr,WorldMark Rancho Vistoso,5016814D7A5FD376CA942E05FE54CBBF,Oro Valley,US,85737,13355 North Hidden Springs Drive,WorldMark Rancho Vistoso
ABE8FC550BF017D80D2766AFF0F05A4E,Gatlinburg (TN),US,37738,110 Mountainloft Drive,Bluegreen Vacations Mountain Loft Ascend Resort Collection,E1C3E92EF59F45956107D39448EB1323,Gatlinburg,US,37738,110 Mountainloft Drive,Bluegreen Vacations MountainLoft
13E176F9B73D175F8140FFD0C4925641,Blakeslee (PA),US,18610,Route 115,Best Western Inn at Blakeslee-Pocono,ED9A0E66DC76270A4726633491F3A66A,Blakeslee,US,18610,Route 115 ,Best Western Inn at Blakeslee-Pocono
10F490FB4AFDE248B1844879754D6B24,Redlands (CA),US,92374,1230 W. Colton Avenue,Comfort Suites Redlands,07BA13294BA8D4AAA2251CAEBDD31E10,Redlands,US,92374,1230 West Colton Avenue,Comfort Suites Redlands
D75854A03BCCBA5AD96157EC2A2266BC,Orlando (FL),US,32819,8342 Jamaican Court,Ramada Inn Convention Center I Drive Orlando Hotel,E9903368633B9973E4D342D3BD045D07,Orlando,US,32819,8342 Jamaican Court,Ramada Inn Convention Center I-Drive Orlando
3E7C6DFCC43C80A0558EBC13BB731CD6,Portage (IN),US,46368,2300 Willowcreek Rd,Comfort Inn,4EE5280C84B5F9AE00A8D51A20DE0FC9,Portage,US,46368,2300 Willowcreek Road,Comfort Inn Portage
576F6A8421FE2033AFC59CB3CA140F75,Las Vegas (NV),US,60620,7100 Cascade Valley Court,Hampton Inn Las Vegas Summerlin,AE4DBA1743CC6D441257CCF513A51FF5,Las Vegas,US,89128,7100 Cascade Valley Court,Hampton Inn Las Vegas/Summerlin
B3E612667068A21027CD69B97B42A739,El Paso (TX),US,79902,111 West University Avenue,Hilton Garden Inn El Paso Hotel,922D5CB28CA0586BBE2DB57477143DBB,El Paso,US,79902,111 West University Avenue,Hilton Garden Inn El Paso
57827F01F16FDAD9DDEB0FB3882F080F,Cooperstown (NY),US,13326-9516,50 Commons Drive,Best Western Plus Cooperstown Inn and Suites,25AEAA48AE35B7D99D42860745BD2144,Cooperstown,US,13326,50 Commons Drive,Best Western Plus Cooperstown
6A3DBF5B23C04EA98CB7CD747789684E,Virginia Beach (VA),US,23451,2109 Atlantic Avenue,Econo Lodge Oceanfront Hotel,BD8CA71010B37390C3A537F1EC4DE1CA,Virginia Beach,US,23451,2109 Atlantic Avenue,Econo Lodge Oceanfront
3398A395BF83D49C16AAD04B6D65C3B4,Mission (TX),US,78572,203 South Shary Road,Comfort Inn Near Medical Center,44E04FFF7771F120FF6270A75F48AE7B,Mission,US,78572,203 South Shary Road,Comfort Inn Near Medical Center
975E0837AE06C5C511F9716BFC41681F,Stillwater (OK),US,74075-5235,315 N Husband Street,Best Western Plus Cimarron Hotel and Suites,C48C1026B7EC54F47C6147858D3108E7,Stillwater,US,74075,315 North Husband Street,Best Western PLUS Cimarron Hotel & Suites
F418E0D4A3238737D271C20A54659F1C,Sioux Falls (SD),US,57107-1302,3200 W Maple Street,Best Western PLUS Ramkota Hotel,DF5EEF2785024AA50D069321AFAFA898,Sioux Falls,US,57107,3200 West Maple Street,Best Western Plus Ramkota Hotel
D7E67D808F591F61EB4976D6A8C97640,Tulsa (OK),US,74116-6034,222 N Garnett Road,Best Western Airport,CC0FFEB64659BB51BEE0B264FB819A15,Tulsa,US,74116,222 North Garnett Road,Best Western Tulsa Airport
ED28BFC8DF71E7EA4618197A0922F72D,San Antonio (TX),US,78254,9522 Brimhall Road,Quality Inn & Suites SeaWorld North,756A6C572BD25735A354A87C25B351CD,San Antonio,US,78254,9522 Brimhall Road,Quality Inn & Suites SeaWorld North
2B8BAD317B9B17FEAF3898AF6F70ABEF,Washougal (WA),US,98671,121 S 2nd Street,Best Western Plus Parkersville Inn and Suites,14C8BC3BDD2746E369B780F85002E287,Washougal,US,98671,121 South 2nd Street,Best Western Plus Parkersville Inn & Suites
40C3CE628939D9B11253BD7AA448C2F2,Harrisonburg (VA),US,22801,43 Covenant Drive,Hampton Inn Harrisonburg South,93D99769F224CAEF486F3AF4B6DCBF42,Harrisonburg,US,22801,43 Covenant Drive,Hampton Inn Harrisonburg South
D9D5D0EA7D8DFF36540EE89902C2903C,Orlando (FL),US,34747,2945 Entry Point Boulevard,Quality Inn and Suites By the Parks Kissimmee,5D3DCE72CFEAF05C96E2939B9C7EAD33,Orlando,US,34747,2945 Entry Point Boulevard,Quality Inn & Suites By The Parks
6138F3D8E24E4CA7091D4B6DEED79C49,Scranton (PA),US,18505,300 Meadow Avenue,Four Points by Sheraton Scranton,37B023D44CB011091AFF110462511679,Scranton,US,18505,300 Meadow Avenue,Four Points by Sheraton Scranton
F98BDA30B2D6ECC7D86AD0A74A6903FC,Copley (OH),US,44321,70 Rothrock Loop,Quality Inn,56441D456CB6E4D5E7B73A43818ECD34,Copley,US,44321,70 Rothrock Loop,Quality Inn Akron - Fairlawn
810518F7597275ECE66E8773243F6CED,Austin (TX),US,78741-4538,1805 Airport Commerce Drive,Best Western Plus Austin Airport Inn and Suites,98046A5FACA21FBD6B47AD6B51944330,Austin,US,78741,1805 Airport Commerce Drive,Best Western PLUS Austin Airport Inn & Suites
DDE09DA01F10A030E9AF638F576DB82D,Albuquerque (NM),US,87109,5251 San Antonio Blvd. NE,Comfort Suites,8908804CFFF3BCEEAE8AE46C516F1077,Albuquerque,US,87109,5251 San Antonio Drive Northeast,Comfort Suites Albuquerque
43CEC3F9BBB2FD8951B12C84D8AD4BA7,Los Angeles (CA),US,91107,2860 East Colorado Blvd,Rodeway Inn & Suites Pasadena,A4C9C2E5FECA0A1BDF9A9ECB9BD59855,Pasadena,US,91107,2860 East Colorado Boulevard,Rodeway Inn & Suites - Pasadena
3C67D245FC95C92E6CDBE95684F5049E,Dayton (OH),US,45431,3520 Pentagon Park Blvd,Hilton Garden Inn Dayton Beavercreek,EF5CB77BDEB81FCED40B0F9FED8E7CB7,Beavercreek,US,45431,3520 Pentagon Park Boulevard,Hilton Garden Inn Dayton/ Beavercreek
FE2528B63E220676717766FD0FF9394C,Williams (AZ),US,86046-9182,2600 W Route 66,Best Western PLUS Inn of Williams,AAA6D80015CDBE0B76ED2F4D69ACD1E0,Williams,US,86046,2600 West Route 66 ,Best Western PLUS Inn of Williams
F9B243FBF40135554F2EE006F6F4A7E6,Merrillville (IN),US,46410,1350 East 83rd Avenue,Quality Inn,EB671AA22715596C09E59AA4E4E0CCF1,Merrillville,US,46410,1350 East 83rd Avenue,Quality Inn Merrillville
B97B6B031E61686B4C477DE60F082F9F,Albuquerque (NM),US,87106,1501 Gibson Blvd,Quality Suites,06CAF16FC6836EEA31B1B1B9E97D7EAC,Albuquerque,US,87106,1501 Gibson Boulevard,Quality Suites Albuquerque
E1CFADE331AAA32A2B9EFB61F707875C,Stanton (TX),US,79782,800 W. Interstate 20,Comfort Inn,BE39DCCEDD7644F1CDF7CED731A4EB57,Stanton,US,79782,800 W. Interstate 20,Comfort Inn Stanton
01BF7D37412EDDD7F5284707B12E8343,Pelham (AL),US,35124,200 Southgate Dr.,Sleep Inn,8DED6B65480AFE6DCEE4F3AAB6459AFF,Pelham,US,35124,200 Southgate Drive,Sleep Inn Pelham
3DD0329059982B8B0AC4ABBAF49A0396,Albuquerque (NM),US,87110,2600 Louisiana Blvd NE,Sheraton Albuquerque Uptown,7FE79C97DAC8DF04EF7F328137FFDEC8,Albuquerque,US,87110,2600 Louisiana Boulevard Northeast,The Sheraton Albuquerque Uptown Hotel
D952F37EBA26F59D2F25EF2A4CCB66F2,Hobbs (NM),US,88240,2708 West Scenic Drive,Comfort Suites Hobbs,B9A8F744D2A9654E8FF18DCE16B84FA6,Hobbs,US,88240,2708 West Scenic Drive,Comfort Suites Hobbs
C2CEB44E794FC91F1CDF4027008F0807,Maui Hawaii,US,96761,2365 Kaanapali Parkway,The Westin Maui Resort and Spa Kaanapali,5206920A9E23AD2413F349C1390B748E,Lahaina,US,96761,2365 Ka'anapali Parkway,The Westin Maui Resort & Spa
01B6397888C09D84F3DC89D807AA1004,Chicago (IL),US,60018,5460 North River Road Rosemont,DoubleTree by Hilton Chicago O'Hare Airport,83C706BCD62987CFD028DA72DB0F7F2C,Rosemont,US,60018,5460 North River Road,DoubleTree by Hilton Chicago O'Hare Airport-Rosemont
674C69AD9D662486F982C1F2AB78F504,Memphis (TN),US,38116-1917,3105 Millbranch Road,Best Western Executive Inn,9F91E76EBECE59C15CF48FEA2F1EBA7C,Memphis,US,38116,3105 Millbranch Road,Best Western Executive Inn Memphis
3FD3A2BE8A3F1F49176C159B4EC48EF6,St. Robert (MO),US,65584-4649,309 Hwy. Z,Econo Lodge Saint Robert,3CD2612EF55690E32FE64078039C56DF,Saint Robert,US,65584,309 Highway Z,Econo Lodge Saint Robert
08221306B1F8AE17F5D333F99DD06910,St. Augustine (FL),US,32084,2310 State Road 16,Quality Inn Outlet Mall,2439BD80FC66B68CB0D26EFDF365CA0D,St. Augustine,US,32084,2310 State Road 16,Quality Inn - Saint Augustine Outlet Mall
039CFFDE4E56EC5C586F5CBB063B690B,San Francisco (CA),US,94115,600 Presidio Ave,Monte Cristo Bed and Breakfast,EEA17C01DDD0C82B0472938CB8D95ACD,San Francisco,US,94115,600 Presidio Avenue,Monte Cristo
A69C4B214BD8D4C913885557A4EE8BC5,Cleveland (OH),US,44115,1800 Euclid Ave.,Comfort Inn Downtown,26876A13A3C4EA7719501187A7E84FC9,Cleveland,US,44115,1800 Euclid Avenue,Comfort Inn Downtown Cleveland
54550B100E8AF361E1522A1ACED7916C,Northbrook (IL),US,60062,1110 Willow Road,Sheraton Chicago Northbrook Hotel,72B9B3B93AA28E538776D22C8BA55A1D,Northbrook,US,60062,1110 Willow Road,Sheraton Chicago Northbrook
C2BE4DA23B915A0C7FA4C0356011BDF6,Elko (NV),US,89801,3320 East Idaho Street,Quality Inn and Suites Elko Elko,D769E33F9D43DFA28B66EB5722742155,Elko,US,89801,3320 East Idaho Street,Quality Inn & Suites Elko
DB618AD193F40D20056A6E458FB5D6A4,Wytheville (VA),US,24382,280 Lithia Road,Econo Lodge,37393E833B4D9809BD1A67BDF284896B,Wytheville,US,24382,280 Lithia Road,Econo Lodge Wytheville
F7DDF943ACE6DF8E63BBC78C7A637854,Miami Beach (FL),US,33141,6945 Abbott Ave,M Boutique Hotel,10F28D15260DD58B615C14300A62F553,Miami Beach,US,33141,6945 Abbot Avenue,M Boutique Hotel
6233FE33A395D79E173C73B5AF84B18E,Mobile (AL),US,36619,5478 Inn Road,Hampton Inn Mobile Bellingrath Gardens,26BBAF7ADF34127E4BDE9FF9851952E5,Tillmans Corner,US,36619,5478 Inn Road,Hampton Inn Mobile-I-10/Bellingrath Gardens
1FD1725520485C6804737522F51BB04C,Orlando (FL),US,32819,"9700 International DriveOrlando , Florida 32819",Rosen Plaza Hotel,D479A55E9A53F37226FBE56833E142C2,Orlando,US,32819,9700 International Drive,Rosen Plaza Hotel
4ED0BF4797275056399E7725ED8D0937,Los Angeles (CA),US,90010,3900 Wilshire Boulevard,Ramada Wilshire Hotel,21DF5920F9CC637B392208E0892CDE84,Los Angeles,US,90010,3900 Wilshire Boulevard,Ramada Wilshire
ED18DF864D696E0EB345CDA9B3D2F56D,Los Angeles (CA),US,90018,3700 South Western Avenue,Golden West Manor Motel,2CB3898ACD275B7C64097B1FEB6704F3,Los Angeles,US,90018,3700 South Western Avenue,Golden West Manor Motel
AA8D08571075D235791235138B9B78C6,Gardnerville (NV),US,89410-7081,3410 Sandy Bowers Avenue,Best Western Topaz Lake Inn,D5A6141333713257D47FBEC45D7B43E9,Topaz Lake,US,89410,3410 Sandy Bowers Avenue,Best Western Topaz Lake
04694477602C7A1D7F2C73052FD28EF8,Dallas (TX),US,75234,2275 Valley View Lane,Econo Lodge Airport I-35 North,F31D58560A3D302960F99DB07CF83A2C,Farmers Branch,US,75234,2275 Valley View Lane,Econo Lodge Airport I-35 North
E63E46A38DD44C84B7B9446996EB225F,Oahu Hawaii,US,96815,2586 Kalakaua Avenue,Park Shore Waikiki Hotel,CEC0A5642ADE5E8570F892AA0CF7C41D,Honolulu,US,96815,2586 Kalakaua Avenue,Park Shore Waikiki
3CCD65979197E060C41A39A512800305,San Diego (CA),US,92101,1960 Harbor Island Drive,Hilton San Diego Airport Harbor Island Hotel,04DCE75FFBE9517B642899D80D63D41F,San Diego,US,92101,1960 Harbor Island Drive,Hilton San Diego Airport/Harbor Island
CACA4957C42B6115AB5CC2A2C25072A3,Rowlett (TX),US,75088,8701 E. Interstate - I-30,Comfort Suites Lake Ray Hubbard,EA2E26ABA3B3D367052ACC9AFB40A078,Rowlett,US,75088,8701 East Interstate 30,Comfort Suites Lake Ray Hubbard
47FD3C87F42F55D4B233417D49C34783,Syracuse (NY),US,13212,6701 Buckley Road,Comfort Inn and Suites Airport Syracuse,C7EABD73A3985AA1AC41BC3A80589670,Syracuse,US,13212,6701 Buckley Road,Comfort Inn & Suites Airport Syracuse
EC93387FB1597198DFE0E16BB2914E41,Tucson (AZ),US,85713,3020 S. 6th Ave.,Econo Lodge,2BBC5F317BF974EB173C68D9D7EF563F,Tucson,US,85713,3020 South 6th Avenue,Econo Lodge Tucson
2E97EBC597C405CFD31872BF94FB5AFB,Mckinney (TX),US,75069,2008 North Central Expressway & US Hwy 380,Hampton Inn and Suites McKinney,8842B10099DD6192BEF7C43481444619,McKinney,US,75069,2008 North Central Expressway,Hampton Inn and Suites by Hilton McKinney
6CAB10CF7994593316386D20717E24BA,Manassas (VA),US,20109,7350 Williamson Boulevard,Comfort Suites Manassas Battlefield Park Manassas,52F89FFC6704ECC920E0A3E8575B425D,Manassas,US,20109,7350 Williamson,Comfort Suites Manassas
A47098CD9DF6E157A24045273CA4FC86,Libertyville (IL),US,60048,2061 Shell Drive,Hampton Inn & Suites Chicago - Libertyville,94FCFAD311362A88A2414677BD91CF9A,Libertyville,US,60048,2061 Shell Drive,Hampton Inn & Suites Chicago - Libertyville
453B55CFAF921C07761ECD3E03D1A942,Grenada (MS),US,38901,1750 Sunset Drive,Americas Best Value Inn Grenada,3F912CC3B6FDAC9292570938EBC98E48,Grenada,US,38901,1750 Sunset Drive,America's Best Value Inn Grenada
848A093ECCD3A24F40E48FD028F31004,Crescent City (CA),US,95531-4416,655 US Highway 101 S,Best Western PLUS Northwoods Inn,848D53B8E546ACDACAAEF00A21ECBFC3,Crescent City,US,95531,655 Highway 101 South,Best Western PLUS Northwoods Inn
2BAB7D26A8E7D46E1EBA729F2A60A4C4,Schaumburg (IL),US,60173,600 N. Martingale,Quality Inn Schaumburg,2A8FA372893D548DD4AC0E8C87C4096E,Schaumburg,US,60173,600 North Martingale ,Quality Inn Schaumburg
3C7E1298CD2AD55CE4ADA3A9AA0A3024,Arlington (TX),US,76011,1500 Convention Center Drive,Sheraton Arlington Hotel,D9687BE677A820405D77009772535D9D,Arlington,US,76011,1500 Convention Center Drive,Sheraton Arlington Hotel
F80C8FCC183E21E52EECA95513F2DCB4,Shorewood (IL),US,60404,19755 NE Frontage Rd,Econo Lodge,98A8E8B280037B41414382A0EBF7BAF9,Shorewood,US,60404,19755 North East Frontage Road,Econo Lodge Shorewood/Joliet
FFD4600A48E18F821764672578396D59,Layton (UT),US,84041,877 North 400 West,Comfort Inn Layton,F7B95F8B78CB97B5BBB4C7F192B57A29,Layton,US,84041,877 North 400 West,Comfort Inn Layton
98F14DB21ED36821C5AB9B33D76728C2,Townsend (TN),US,37882-4027,7824 E Lamar Alexander Pkwy,Best Western Cades Cove Inn,47B34082191327F5479497F136B2E7D3,Townsend,US,37882,7824 East Lamar Alexander Parkway,Best Western Cades Cove Inn
2EBDAAC5CF69442BF167BB0D719F1E08,St. Augustine (FL),US,32084,116 San Marco Avenue,DoubleTree by Hilton Hotel Saint Augustine Historic District,D90BA6D3C611B8BBB9493B93713974DA,St. Augustine,US,32084,116 San Marco Avenue,DoubleTree by Hilton St. Augustine Historic District
38254EBB6C4E4FFFA81AA35B8E84D03D,Cocoa Beach (FL),US,32931,3185 N Atlantic Ave,Econo Lodge,75F68E8621681745FF2FD9AC18F59E5B,Cocoa Beach,US,32931,3185 North Atlantic Avenue,Econo Lodge Cocoa Beach - near the Port
CC33C6669BE5D322A98394ECD507D8B2,Miami Beach (FL),US,33139,808  Collins Ave,Whitelaw Hotel,A4E2064CD089F437DA6B813DEF5F58A9,Miami Beach,US,33139,808 Collins Avenue,Whitelaw Hotel
4AC100668C0B1A36F8D88038088B429E,Reedsburg (WI),US,53959,2115 E. Main St.,Quality Inn Reedsburg,B4D2371BECB6A1580A5F26962194B794,Reedsburg,US,53959,2115 East Main Street,Quality Inn Reedsburg
A53C97852973E5CEC69F1242D22BA5C9,Canton (TX),US,75103,2406 N. Trade Days Blvd,Quality Inn and Suites Canton Canton,0FC446CDA503EC8D6088B810F718F63C,Canton,US,75103,2406 North Trade Days Boulevard,Quality Inn & Suites Canton
CF473F7DAF1457BF0BB91D9333B7F540,Denver (CO),US,80202,800 15th Street,Aloft Denver Downtown,712BD73F211C0DB5B0DB11E03D05635E,Denver,US,80202,800 15th Street,Aloft Denver Downtown
7E2A4E90EF44EF065BF33CDB64B5ABBF,Needles (CA),US,92363,1195 3rd Street,Quality Inn Needles,94EC941BD6170C6773B677A5177D9F83,Needles,US,92363,"1195 3rd Street, Building B",Quality Inn - Needles
1E3D746C2BF8BB70EB082A056028C151,Madisonville (KY),US,42431,201 Ruby Drive,Hampton Inn And Suites Madisonville,29096DBB7D839BD82D4149326B44B9EF,Madisonville,US,42431,201 Ruby Drive,Hampton Inn & Suites Madisonville
58ACB17AF943B7218BCA87690910C555,Benicia (CA),US,94510-2201,1955 E 2nd Street,Best Western PLUS Heritage Inn,F17B63D878E1E227361DDCE49B95FECD,Benicia,US,94510,1955 East Second Street,Best Western PLUS Heritage Inn - Benicia
A20434509BCE71B04D1FF1B87843921D,Hattiesburg (MS),US,39401,6511 Highway 49 N.,Quality Inn &  Suites,962036EAFD07441D254610E74F74DB46,Hattiesburg,US,39401,6511 Highway 49 North,Quality Inn & Suites Hattiesburg
B9ABA3348B51E84E0AD4078D04B268DC,Ridgeland (MS),US,39157,526 Evergreen Street,Home2 Suites by Hilton Jackson Ridgeland,356838137F4260AA65F71E6BF24DB9DF,Ridgeland,US,39157,526 Evergreen Street,Home2 Suites by Hilton Ridgeland
4555B7A68A2385FE7CADCB99CDD51072,Fort Lauderdale (FL),US,33306,3001 N. Federal Highway,Ramada Fort Lauderdale Oakland Park,8C1C677A57EED2E1194A52AA2BE810E0,Fort Lauderdale,US,33306,3001 North Federal Highway,Ramada Oakland Park Inn
E79629AA8857FDB6C56E09F73BED95B4,Boone (NC),US,28607,840 E King Street,Quality Inn and Suites University,1E3557455C719DEA0CBE995495BCF6ED,Boone,US,28607,840 East King Street,Quality Inn & Suites University
85BD94A8A5580BA265ED46E4A94D62F7,Granite City (IL),US,62040,3236 W. Chain of Rocks Road,Econo Lodge  Inn & Suites,E1FBA945C5850948E9A2E58D0678AB51,Granite City,US,62040,3236 West Chain of Rocks Road,Econo Lodge Inn & Suites Granite City
06724A32C43E7EE48994C29EE2869D15,Bolivar (MO),US,65613,2451 Tower Drive,Comfort Inn,A0FBA723966DCF60012DE09A2755C289,Bolivar,US,65613,2451 Tower Drive,Comfort Inn Bolivar
7DC79485A64F6A0A7E8E9F064C72BFCF,Portland (OR),US,97220,11518 Northeast Glenn Widing Drive,Clarion Hotel Portland Airport,95F01E08A6B5B38B57862275DC2515B4,Portland,US,97220,11518 Northeast Glenn Widing Drive,Clarion Hotel Portland Airport
7CF498E42C1A1D06960376BEB34127BC,San Diego (CA),US,92065,25385 Pappas Road,San Diego Country Estates Hotel,9AA3268DD5254FD709384D2B61D2A3A5,Ramona,US,92065,25385 Pappas Road,San Diego Country Estates
1F0BA0077941DC691DB9167D3ED8E9CB,Galesburg (IL),US,61401-5527,300 S Soangetaha Road,Best Western Prairie Inn and Conference Center,57BC19E1597038605B0DCD6655FF0A14,Galesburg,US,61401,300 South Soangetaha Road,The Best Western Prairie Inn and Conference Center
E4AD067D1721C4A78C1651A319C87FC6,Grenada (MS),US,38901,1552 Sunset Dr.,Econo Lodge,0DFEDFC36A99026265D3E9089A883C74,Grenada,US,38901,1552 Sunset Drive,Econo Lodge Grenada
EE0879F16C68CC59B9993BA99D6CFB0B,Brunswick (ME),US,4011,215 Pleasant Street,Americas Best Value Inn Brunswick,34B331329A7CACF1D94F5E6C7E9221B2,Brunswick,US,4011,215 Pleasant Street,Americas Best Value Inn Brunswick
7FF6F9A744A5F8FE0CD318CF66DD6B26,Saint Marys (OH),US,45885,1410 Commerce Drive,Quality Inn St Marys,9356229BC8CCBC695901EEB35E0BDC54,Villa Nova,US,45885,1410 Commerce Dr,Quality Inn St. Mary's
B863EA0B3B58032432EAF10D9A4C3045,Sandusky (OH),US,44870,1904 Cleveland Rd.,Econo Lodge North,C5703151C583527C0827D398199FE2A7,Sandusky,US,44870,1904 Cleveland Road,Econo Lodge North Sandusky
84E4FF1C1AEF896401C3AF7975A491B0,Kingsland (GA),US,31548-6816,1375 Hospitality Avenue,Best Western PLUS Kingsland,B45F13B295908705ADE3768B3C28C0C3,Kingsland,US,31548,1375 Hospitality Avenue,Best Western Plus Kingsland
48BB4CF1F66E8B00629F705063767E26,Tucumcari (NM),US,88401,3716 E. Tucumcari Blvd,Quality Inn Tucumcari,4E071469E7D803F04CA0A8B088973840,Tucumcari,US,88401,3716 East Tucumcari Boulevard,Quality Inn Tucumcari
C70A15235A82B66A0CC78677CEB56D7A,Winston Salem (NC),US,27105,5790 University Parkway,DoubleTree by Hilton Winston Salem University,FB0A9494C8FF54639C1CB5C0F6FC2D0D,Winston-Salem,US,27105,5790 University Parkway,"DoubleTree by Hilton Winston Salem - University, NC"
830B78595666FF6D19A75A5FDCEC990F,Cherokee (NC),US,28719,US 441 North Bypass,Quality Inn,55517A61EDDB48FA6728B0AEAB1AE754,Cherokee,US,28719,US 441 North Bypass,Quality Inn Cherokee
946E3ECE1FC8B24BD656449D88ECA941,San Antonio (TX),US,78216,611 NW Loop 410,Hilton San Antonio Airport Hotel,292BA5CCB0AF067365526DE09C211AF7,San Antonio,US,78216,611 Northwest Loop 410,Hilton San Antonio Airport
32736FDD53F6C5B77AF3F2FBA760BDC6,Bradenton (FL),US,,5610 Manor Hill Lane,Country Inn & Suites By Carlson Bradenton at I-75 FL,DAC79A1DB234CEDE0FFA6A75E7F2C394,Bradenton,US,34203,5610 Manor Hill Lane,Country Inn & Suites By Carlson-Bradenton
226F4A6D63C15391928A8B4CF9CBEAF9,Spring (TX),US,77373,323 East Louetta Road,Comfort Suites,14BFADFC6A65CF5BFE2D0C320A7DD870,Spring,US,77373,323 East Louetta Road,Comfort Suites Spring
C88AB2EFBC1BC80BBBEA41D33C074CEF,Saint Louis (MO),US,63044,3551 Pennridge Dr.,The Lodge Hotel and Banquets St. Louis Airport,6998FAF161AACB5428FFDC542BBFA266,Bridgeton,US,63044,3551 Pennridge Drive,The Lodge Hotel & Banquets St. Louis Airport
EF3F92EF4FED1066221747ABCCE31ED3,Roanoke (VA),US,24014,"3816 Franklin Rd., SW",Quality Inn Tanglewood,BB92D1ED1ACD1C0BBC4675EC3BE8235E,Roanoke,US,24014,"3816 Franklin Rd., SW",Quality Inn Tanglewood
2BB2D7CD82FBB47F72D832D9500A3751,Wytheville (VA),US,24382,2015 E Main Street,Quality Inn & Suites,62B978A5043F11A7B43CCE7119B5F6EB,Wytheville,US,24382,2015 E Main Street,Quality Inn & Suites Wytheville
F996FB8A58EEB9CA5C416DB1E9C4B27F,Santa Fe (NM),US,87507,3752 Cerrillos Road,Econo Lodge Inn & Suites,4838E510F4052924C0F3ACF7F841267D,Santa Fe,US,87507,3752 Cerrillos Road,Econo Lodge Inn & Suites Santa Fe
A71B5E3488C2F3012680768A3EDD8353,Lakeland (FL),US,33809,4645 N Socrum Loop Rd,Rodeway Inn and Suites Lakeland,14359654C88F7E328B1C3F1035DD4391,Lakeland,US,33809,4645 North Socrum Loop Road,Rodeway Inn & Suites - Lakeland
49AF7F20715915A6941E11153B7B92D9,Rock Springs (WY),US,82901,1901 Dewar Drive,Hampton Inn Rock Springs,928B34CF543A2DFA4809344F7F6E9B09,Rock Springs,US,82901,1901 Dewar Drive,Hampton Inn Rock Springs
7DC0C7FD460A7722BA54D55339391EEA,Ogden (UT),US,84404,1776 West 2550 North,Comfort Inn Ogden,A83DA694E0E47877B76285B1C553F64D,Ogden,US,84404,1776 West 2550 North,Comfort Inn Ogden
FB2F25220A78EE02AC8D7493B7C2118F,Mansfield (LA),US,71052-3707,611 Jenkins Street,Best Western Plus DeSoto Inn and Suites,53A2B2AEFE7AC30E248F3524DF9F2F50,Mansfield,US,71052,611 Jenkins Street,Best Western Plus DeSoto Inn & Suites
610B2C5C8189C00FC2E2A3A2F595F35E,New York (NY),US,10016,34 East 32nd Street,HGU New York,D5C1F1A189893DAA190F8A0B30AD70F2,New York,US,10016,34 East 32nd Street,HGU New York
CB836769232F3D822643080CBA2B2425,Fresno (CA),US,93710,North Blackstone Avenue,Rodeway Inn Fresno,7EC2550767B6DB17BB377E2125138779,Fresno,US,93710,6730 North Blackstone Avenue,Rodeway Inn Fresno
